filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin,confidence_level
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.105.txt,27389c45:00000,8,"— 105 —
— ACTUELE VRAAGSTUKKEN —
ander vanuit rechtvaardigheid, de één gaat over individuen of groepen en 
de ander over de gehele samenleving. De behoeften voor wat betreft ‘participatie in besluitvormingsproces­
sen’ en ‘rechtsherstel’ (beide zijn nauw verweven) moeten in de toekomst 
meer aandacht krijgen, zodat een breder debat over herstel gevoerd kan 
worden dat dichter bij het idee van ‘transformative justice’ komt: namelijk 
een vorm van radicale participatie die slachtofferschap adresseert maar 
ook transformeert. In deze zoektocht naar erkenning moet er aandacht 
komen voor machtsvragen: wie bepaalt wat erkenning en herstel inhoudt? Erkenningskwesties zijn diep verstrengeld in machtskwesties, met een 
groot risico dat zij bestaande machtshiërarchieën bevestigen in plaats van 
veranderen. Het gevaar is dat in een politiek van erkenning gelijktijdig 
(bewust of onbewust) een raciaal discours, hiërarchische relaties of posities 
van superioriteit en inferioriteit gereproduceerd worden. Het is belangrijk 
dat degenen voor wie de maatregelen bedoeld zijn degenen zijn die het 
proces en de inhoud bepalen. De excuses zijn nodig om het te kunnen hebben over waar het eigenlijk 
om gaat: het koloniaal verleden met al zijn schaduwkanten als onderdeel 
van de Nederlandse geschiedenis zien en de doorwerking in onze samen­
leving erkennen. Want de nasleep van het koloniale verleden is op vele 
manieren aanwezig, zij het voor sommigen meer zichtbaar en tastbaar 
dan voor anderen.",actuele vraagstukken ander vanuit rechtvaardigheid één gaat individuen groepen ander gehele samenleving behoeften betreft participatie besluitvormingsproces sen rechtsherstel beide nauw verweven moeten toekomst aandacht krijgen zodat breder debat herstel gevoerd dichter idee transformative justice komt namelijk vorm radicale participatie slachtofferschap adresseert transformeert zoektocht erkenning aandacht komen machtsvragen bepaalt erkenning herstel inhoudt erkenningskwesties diep verstrengeld machtskwesties groot risico bestaande machtshiërarchieën bevestigen plaats veranderen gevaar politiek erkenning gelijktijdig bewust onbewust raciaal discours hiërarchische relaties posities superioriteit inferioriteit gereproduceerd belangrijk degenen maatregelen bedoeld degenen proces inhoud bepalen excuses nodig waar eigenlijk gaat koloniaal verleden schaduwkanten nederlandse geschiedenis zien doorwerking onze samen leving erkennen nasleep koloniale verleden vele manieren aanwezig sommigen zichtbaar tastbaar anderen,0.19301392603592765,0.30508977868472126,0.3395950136770515,0.3395950136770515,Modern Racism & Inequality,0.03450523499233027,low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.107.txt,8f5350f2:00001,5,"Het opslaan en digitaal ontsluiten van oraal materiaal stelt deze bronnen veilig 
voor nader onderzoek, herinterpretatie en analyse. Deze bronnen worden 
verifieerbaar voor onderzoekers en kunnen ook in het onderwijs worden 
gebruikt. Ondanks de toenemende belangstelling voor orale geschiedenis om 
de Neder­land­se koloniale geschiedenis bloot te leggen, is er heel veel materiaal 
dat voor onderzoekers en het bredere publiek nog niet toegankelijk is. Rose Mary Allen (1950) is cultureel antropoloog. Ze is buitengewoon 
hoogleraar Cultuur, gemeenschap en geschiedenis aan de Universiteit 
van Curaçao.",opslaan digitaal ontsluiten oraal materiaal stelt bronnen veilig nader herinterpretatie analyse bronnen verifieerbaar onderzoekers onderwijs ondanks toenemende belangstelling orale geschiedenis neder land se koloniale geschiedenis bloot leggen heel materiaal onderzoekers bredere publiek toegankelijk rose mary allen cultureel antropoloog buitengewoon hoogleraar cultuur gemeenschap geschiedenis universiteit curaçao,0.41592013105247844,0.36490555512540035,0.3824796512966953,0.41592013105247844,Colonialism,0.033440479755783126,low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.109.txt,0f2d2968:00000,6,"— ACTUELE VRAAGSTUKKEN —
Deel 2
Slavernij, 
afschaffingen en 
doorwerkingen
patricia kaersenhout
‘Entangled One is een zeer persoonlijke serie van acht 
werken over het kunnen ontsnappen aan de onveilige 
en verwarrende gevoelens die ontstaan als je zwart 
bent in een overwegend witte samenleving. Het deed 
mij twijfelen aan mijn eigen identiteit en aan de plaats 
waar ik thuishoorde. Ik kon alleen ontsnappen aan 
mijn ‘anders’- zijn in een denkbeeldige wereld. Pas 
daar losten alle grenzen op en werd mijn toegestane 
vrijheid een realiteit van mogelijkheden. Via de taal 
van de verbeelding bevrijd ik mijn innerlijke ziel die 
gevangen zit in het uiterlijke lichaam, dat wordt 
bepaald door ras, geslacht en hiërarchie.’
Entangled One nr. 4 (2011)
werk op papier, 48 x 64,5 cm",actuele vraagstukken slavernij afschaffingen doorwerkingen patricia kaersenhout entangled one zeer persoonlijke serie acht werken ontsnappen onveilige verwarrende gevoelens ontstaan zwart bent overwegend witte samenleving deed twijfelen eigen identiteit plaats waar thuishoorde alleen ontsnappen anders denkbeeldige wereld pas losten grenzen toegestane vrijheid realiteit mogelijkheden via taal verbeelding bevrijd innerlijke ziel gevangen zit uiterlijke lichaam bepaald ras geslacht hiërarchie entangled one nr werk papier x cm,0.3361117454420739,0.4596227310760753,0.4935077855942544,0.4935077855942544,Modern Racism & Inequality,0.03388505451817908,low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.11.txt,7579de2a:00000,10,"— 11 —
Rose Mary Allen, Esther Captain,  
Matthias van Rossum en Urwin Vyent
	
	
Het koloniale  
	
slavernijverleden en  
	
doorwerkingen: 
	
	
inleiding
Glimmend van trots liet premier Rutte de Amerikaanse president Barack 
Obama, die in 2014 een bezoek aan Nederland bracht, het Plakkaat van 
Verlatinghe zien. Normaal wordt dat zorgvuldig bewaard in het 
­Nationaal Archief in Den Haag, maar voor deze bijzondere gelegenheid 
lag het document voor Obama klaar op een kussentje in de pronkzaal van 
het Rijksmuseum. Hoewel het er volgens een journalist op televisie ‘niet 
erg aantrekkelijk uitzag’, is het van onschatbare waarde voor Nederland. Het Plakkaat van Verlatinghe is de officiële verklaring van een aantal 
Nederlandse provincies waarin zij in 1581 de Spaanse koning Filips ii 
afzetten als hun heerser en kan als zodanig worden beschouwd als de 
Nederlandse onafhankelijkheidsverklaring. Twee eeuwen later gold het 
document als inspiratiebron voor de Amerikaanse onafhankelijkheids­
verklaring van 1776. Dat is de reden waarom het bij het bezoek van de 
Amerikaanse wereldleider zo prominent werd getoond. Waarschijnlijk is tussen Rutte en Obama niet ter sprake gekomen dat 
het Plakkaat van Verlatinghe een paradox behelst die tot de dag van van­
daag doorwerkt. De Republiek der Verenigde Nederlanden ontstond zoals 
gezegd uit verzet tegen politieke overheersing door een vreemde 
mogendheid, die door tijdgenoten, en ook in het Plakkaat, met ‘slavernij’ 
werd vergeleken. Na de onafhankelijkheidsverklaring groeide Nederland 
echter zelf uit tot een van de grootste koloniale machten. Zo werd een 
land dat zichzelf als vrijhaven bleef zien tegelijkertijd een land dat 
wereldwijd slavernij en andere koloniale machtsmiddelen exploiteerde.",rose mary allen esther captain matthias rossum urwin vyent koloniale slavernijverleden doorwerkingen glimmend trots liet premier rutte amerikaanse president barack obama bezoek nederland bracht plakkaat verlatinghe zien normaal zorgvuldig bewaard nationaal archief den haag bijzondere gelegenheid lag document obama klaar kussentje pronkzaal rijksmuseum hoewel volgens journalist televisie erg aantrekkelijk uitzag onschatbare waarde nederland plakkaat verlatinghe officiële verklaring nederlandse provincies waarin spaanse koning filips ii afzetten heerser zodanig beschouwd nederlandse onafhankelijkheidsverklaring twee eeuwen later gold document inspiratiebron amerikaanse onafhankelijkheids verklaring reden waarom bezoek amerikaanse wereldleider prominent getoond waarschijnlijk rutte obama ter sprake gekomen plakkaat verlatinghe paradox behelst dag daag doorwerkt republiek verenigde nederlanden ontstond gezegd verzet politieke overheersing vreemde mogendheid tijdgenoten plakkaat slavernij vergeleken onafhankelijkheidsverklaring groeide nederland echter grootste koloniale machten land zichzelf vrijhaven bleef zien tegelijkertijd land wereldwijd slavernij koloniale machtsmiddelen exploiteerde,0.3469566378552337,0.22628959832686263,0.23558076737985387,0.3469566378552337,Colonialism,0.1113758704753798,low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.111.txt,acd0142c:00000,10,"— 111 —
Ellen Klinkers
7. Het kronkelige pad  
	
van slavernij naar 
	
	
‘vrije’ arbeid 
De opheffing van de slavenhandel en de slavernij baande de weg voor vrije 
arbeid, maar sloot nieuwe vormen van dwang niet uit. Slavernij, dwang­
arbeid en contractarbeid bestonden in de Nederlandse koloniën soms 
naast elkaar, of volgden elkaar op. Het bestuderen van slavernij in samen­
hang met dwang- en contractarbeid in een koloniale context die dat legiti­
meerde kan bijdragen tot een beter begrip van de transitie van slavernij 
naar vrije arbeid. De verschillen tussen de voormalige Nederlandse koloniën Suriname, 
de Nederlandse Caribische eilanden en Nederlands-Indië zijn enorm wat 
betreft omvang, ligging, bevolking, economie en samenleving. Het effect 
van de afschaffing van slavernij, het ontstaan en voortbestaan van dwang- 
en contractarbeid in de Nederlandse koloniën kan daarom alleen in hoofd­
lijnen worden besproken. Een grote gemene deler was dat de economieën, 
en daarmee ook de inzet van arbeid, grotendeels in dienst stonden van de 
koloniale machthebbers, die arbeid legitimeerden en controleerden. ◼◼ ◼◼  Het verbod op de trans-Atlantische slavenhandel
In 1845 voer Francis Meynell, een Britse luitenant van de Royal Navy, op 
het marineschip hms Albatross voor de kust van West-Afrika. Hij was op 
weg om de slavenhandel te bestrijden. Op 1 maart van dat jaar overmees­
terde de bemanning van de Albatross het Spaanse schip Albanez, met meer 
dan zevenhonderd slaafgemaakten aan boord.",ellen klinkers kronkelige pad slavernij vrije arbeid opheffing slavenhandel slavernij baande weg vrije arbeid sloot nieuwe vormen dwang slavernij dwang arbeid contractarbeid bestonden nederlandse koloniën soms elkaar volgden elkaar bestuderen slavernij samen hang dwang contractarbeid koloniale context legiti meerde bijdragen beter begrip transitie slavernij vrije arbeid verschillen voormalige nederlandse koloniën suriname nederlandse caribische eilanden nederlands indië enorm betreft omvang ligging bevolking economie samenleving effect afschaffing slavernij ontstaan voortbestaan dwang contractarbeid nederlandse koloniën daarom alleen hoofd lijnen besproken grote gemene deler economieën daarmee inzet arbeid grotendeels dienst stonden koloniale machthebbers arbeid legitimeerden controleerden verbod trans atlantische slavenhandel voer francis meynell britse luitenant royal navy marineschip hms albatross kust west afrika weg slavenhandel bestrijden maart overmees terde bemanning albatross spaanse schip albanez zevenhonderd slaafgemaakten boord,0.35223636050745694,0.383768701822987,0.30322821776515463,0.383768701822987,Historical Slavery,0.031532341315530066,low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.114.txt,ce4de69e:00000,9,"— 114 —
— STAAT EN SLAVERNIJ —
◼◼ ◼◼  De afschaffing van de slavernij
In Nederlands-Indië kwam op 1 januari 1860 formeel een einde aan de 
­slavernij. Recent onderzoek heeft aan het licht gebracht hoe omvangrijk 
en diepgeworteld de slavernij in Nederlands-Indië was. De Verenigde 
Oost-Indische Compagnie (voc) bezat en verhandelde daar al slaafge­
maakten sinds het begin van de zeventiende eeuw. Dat gebeurde op zeer 
grote schaal. De slaafgemaakten kwamen uit Oost-Afrika en verschillende 
landen in Azië. Ze werden ingezet in huishoudens, mijnen, werkplaatsen 
en bij het bouwen van militaire forten.3
Na de afschaffing van de slavernij ontving een klein deel van de eigena­
ren op Java een schadeloosstelling voor hun verloren menselijk ‘bezit’. Buiten Java was dat minder het geval, maar kwam er ondanks het verbod 
ook niet direct een einde aan de slavernij; die werd oogluikend toegestaan, 
onder andere in de vorm van ‘schuldslaven’ (het afbetalen van een schuld 
door middel van arbeid). Naast slavernij kwamen in Nederlands-Indië 
andere vormen van dwang voor die daar na de afschaffing van de slavernij 
bleven bestaan. Ten behoeve van het in 1830 ingevoerde cultuurstelsel 
moesten ­boeren een deel van hun grond gebruiken voor exportproducten,",staat slavernij afschaffing slavernij nederlands indië kwam januari formeel einde slavernij recent licht gebracht omvangrijk diepgeworteld slavernij nederlands indië verenigde oost indische compagnie voc bezat verhandelde slaafge maakten begin zeventiende eeuw gebeurde zeer grote schaal slaafgemaakten kwamen oost afrika verschillende landen azië werden ingezet huishoudens mijnen werkplaatsen bouwen militaire forten afschaffing slavernij ontving klein eigena ren java schadeloosstelling verloren menselijk bezit java geval kwam ondanks verbod direct einde slavernij oogluikend toegestaan vorm schuldslaven afbetalen schuld middel arbeid slavernij kwamen nederlands indië vormen dwang afschaffing slavernij bleven bestaan ten behoeve ingevoerde cultuurstelsel moesten boeren grond gebruiken exportproducten,0.442347503598698,0.42035750344605627,0.31685136267339703,0.442347503598698,Colonialism,0.021990000152641742,low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.116.txt,5a86ac64:00000,10,"— 116 —
— STAAT EN SLAVERNIJ —
Ruim drie jaar later dan in Nederlands-Indië werd de slavernij in ­Suriname 
en op de Nederlandse Antillen afgeschaft. Omdat die gebieden werden 
omringd door Britse en Franse koloniën, die in respectievelijk 1834 en 1848 
de slavernij al hadden afgeschaft, was het einde van de ­slavernij in Surina­
me en op de Antillen op den duur onvermijdelijk. Slaafgemaakten ont­
snapten, zij het niet op grote schaal, vanuit het Surinaamse grensgebied 
Nickerie naar Brits Guyana en vanaf Sint-Maarten en Sint-­Eustatius naar 
de Britse eilanden Saint Kitts en Anguilla. De afschaffing van de Franse sla­
vernij leidde op Sint-Maarten tot vluchtpogingen naar het Franse deel van 
het eiland en tot verzet onder de achterblijvers in het Nederlandse deel die 
weigerden nog langer als slaafgemaakten te werken. Het resultaat was dat 
de slavernij op het eiland de facto werd opgeheven. Slavenwetten werden 
opgeheven en er werd loon betaald. Toch duurde het nog tot 1 juli 1863 
voordat de slavernij in Suriname en op de Nederlandse Caribische eilanden 
daadwerkelijk werd afgeschaft – na een lang proces van lobbyen en dralen. In een serie spotprenten liet de schrijver, tekenaar en voormalig 
plantage­opzichter W.E.H. Winkels zien dat de afschaffing van de slavernij 
gedoemd was te mislukken, omdat de voormalige slaafgemaakten niet 
meer voor de planters zouden werken waardoor de economie in het slop 
zou raken. De planters eisten met succes compensatie voor het verlies aan mense­
lijk ‘bezit’.",staat slavernij ruim drie later nederlands indië slavernij suriname nederlandse antillen afgeschaft gebieden werden omringd britse franse koloniën respectievelijk slavernij hadden afgeschaft einde slavernij surina antillen den duur onvermijdelijk slaafgemaakten ont snapten grote schaal vanuit surinaamse grensgebied nickerie brits guyana vanaf sint maarten sint eustatius britse eilanden saint kitts anguilla afschaffing franse sla vernij leidde sint maarten vluchtpogingen franse eiland verzet achterblijvers nederlandse weigerden langer slaafgemaakten werken slavernij eiland facto opgeheven slavenwetten werden opgeheven loon betaald duurde juli voordat slavernij suriname nederlandse caribische eilanden daadwerkelijk afgeschaft lang proces lobbyen dralen serie spotprenten liet schrijver tekenaar voormalig plantage opzichter w e h winkels zien afschaffing slavernij gedoemd mislukken voormalige slaafgemaakten planters zouden werken waardoor economie slop raken planters eisten succes compensatie verlies mense lijk bezit,0.3898417657224173,0.4213049179408941,0.3030950145990865,0.4213049179408941,Historical Slavery,0.031463152218476786,low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.117.txt,32ff4658:00001,9,"De industrie gaf een enorme impuls 
aan de economie, bracht werkgelegenheid voor velen en trok een stroom 
migranten naar die eilanden. Maar die ongekende economische groei was 
niet voldoende om diepgewortelde raciale barrières te doorbreken. De olie­
maatschappij heeft een stevig fundament in het koloniale verleden. Het in 
1890 opgerichte bedrijf Koninklijke Olie in Nederlands-Indië, later Shell, 
kon in de kolonie bouwen aan de basis voor haar imperium, met gunstige 
voorwaarden voor zichzelf en ongunstige werkomstandigheden voor 
de Chinese en Javaanse contractarbeiders – in die tijd geringschattend 
­‘koelies’genoemd. In Suriname werd in de periode van het staatstoezicht gezocht naar 
nieuwe wegen om de plantages draaiende te houden met behulp van goed­
kope arbeid. Arbeiders kwamen eerst in relatief kleine aantallen uit Madei­
ra, China en de Cariben, maar vanaf 1873 werden zij massaal in Azië 
geworven. Meer dan 34 000 Brits-Indiërs en bijna 33 000 Javanen maakten 
als contractarbeiders de overtocht naar Suriname om daar onder moeilijke 
omstandigheden op de suikerplantages te werken. Iedereen die contract­
breuk pleegde werd strafrechtelijk vervolgd, zoals was vastgelegd in het 
poenale sanctiebeleid.7 Volgend op het slavernijsysteem ontstond zo een 
nieuwe vorm van onvrije arbeid, die tot de Tweede Wereldoorlog bleef 
bestaan. De migratie van contractarbeiders uit Nederlands-Indië naar 
­Suriname laat zien dat het moeilijk was om aan het koloniale regime te 
­ontsnappen.",industrie gaf enorme impuls economie bracht werkgelegenheid velen trok stroom migranten eilanden ongekende economische groei voldoende diepgewortelde raciale barrières doorbreken olie maatschappij stevig fundament koloniale verleden opgerichte bedrijf koninklijke olie nederlands indië later shell kolonie bouwen basis imperium gunstige voorwaarden zichzelf ongunstige werkomstandigheden chinese javaanse contractarbeiders tijd geringschattend koelies genoemd suriname periode staatstoezicht gezocht nieuwe wegen plantages draaiende houden behulp goed kope arbeid arbeiders kwamen eerst relatief kleine aantallen madei ra china cariben vanaf werden massaal azië geworven brits indiërs bijna javanen maakten contractarbeiders overtocht suriname moeilijke omstandigheden suikerplantages werken iedereen contract breuk pleegde strafrechtelijk vervolgd vastgelegd poenale sanctiebeleid volgend slavernijsysteem ontstond nieuwe vorm onvrije arbeid tweede wereldoorlog bleef bestaan migratie contractarbeiders nederlands indië suriname laat zien moeilijk koloniale regime ontsnappen,0.3837788901634522,0.42347662731364877,0.284208942853981,0.42347662731364877,Historical Slavery,0.03969773715019659,low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.118.txt,2f102c73:00001,6,"Dankbaarheid jegens de koning werd gebruikt om gehoorzaamheid, 
werkzaamheid, christendom en loyaliteit naar het koloniale gezag te 
­stimuleren. In Nederlands-Indië werd de kroon ingezet om een gevoel 
van eenheid tot stand te brengen tussen ­‘moederland’ en kolonie nadat de 
troepen hun repressieve taken hadden uitgevoerd: Indonesische vorsten 
tekenden loyaliteitsverklaringen en werden uitgenodigd voor koninklijke 
feestdagen.8
Daarnaast werd in Suriname tijdens de periode van het staatstoezicht 
een administratief systeem van districten en districtscommissarissen op 
touw gezet om arbeid te registreren en te controleren. Verordeningen 
tegen landloperij en werkweigering werden uitgevaardigd en konden 
­leiden tot gevangenisstraf of dwangarbeid. Deelname aan ‘heidense riten’, 
oftewel afro-religieuze rituelen, werd verboden om het assimilatieproces 
te bevorderen. In Suriname was de invoering van een politiemacht gekoppeld aan de 
afschaffing van de slavernij: het korps marechaussee werd op 1 juli 1863 
actief. Aan disciplinering en recht moest immers opnieuw vorm worden 
gegeven nu de sociale verhoudingen niet langer werden bepaald door",dankbaarheid jegens koning gehoorzaamheid werkzaamheid christendom loyaliteit koloniale gezag stimuleren nederlands indië kroon ingezet gevoel eenheid stand brengen moederland kolonie nadat troepen repressieve taken hadden uitgevoerd indonesische vorsten tekenden loyaliteitsverklaringen werden uitgenodigd koninklijke feestdagen daarnaast suriname periode staatstoezicht administratief systeem districten districtscommissarissen touw gezet arbeid registreren controleren verordeningen landloperij werkweigering werden uitgevaardigd konden leiden gevangenisstraf dwangarbeid deelname heidense riten oftewel afro religieuze rituelen verboden assimilatieproces bevorderen suriname invoering politiemacht gekoppeld afschaffing slavernij korps marechaussee juli actief disciplinering recht moest immers opnieuw vorm sociale verhoudingen langer werden bepaald,0.31204714788315174,0.2781154543841793,0.210022813992932,0.31204714788315174,Colonialism,0.03393169349897246,low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.12.txt,a5dc75dd:00000,10,"— 12 —
— STAAT EN SLAVERNIJ —
aan voor haar aandeel in de praktijken die wereldwijd de slavernij in 
stand hielden. Aan dat inzicht en dat berouw is een decennialang proces van 
­bewustwording – op gang gebracht en bevorderd door activisme van 
­herinneringsgemeenschappen – voorafgegaan. Dit is de laatste jaren in 
een stroomversnelling beland. Zo werden in de Tweede Kamer op 8 juli 
2021 maar liefst zes moties ingediend die betrekking hadden op het 
slavernij­verleden. In de betreffende moties werd onder meer opgeroepen 
om excuses aan te bieden voor het slavernijverleden en 1 juli als nationale 
herdenkingsdag en feestdag te erkennen. In een aangenomen motie van 
Don Ceder en anderen werd verzocht om een onafhankelijk onderzoek uit 
te voeren naar het Nederlandse slavernijverleden. Het doel: inzicht krijgen 
in het slavernijverleden en de doorwerkingen ervan (‘wat’), vaststellen wie 
de betrokkenen waren (‘wie’) en welke uiteenlopende effecten slavernij 
had (‘hoe’) om zo ‘te komen tot een proces dat de maatschappelijke een­
heid binnen het Koninkrijk der Nederlanden versterkt’.1  Staat en slavernij: 
het Nederlandse koloniale slavernijverleden en zijn doorwerkingen is het resultaat 
van deze motie. De hier opgenomen teksten laten zien hoe de Nederlandse 
staat en zijn voorlopers betrokken waren bij het koloniale slavernij­
verleden en staat stil bij de doorwerking ervan in het heden. Dit boek brengt de bestaande kennis van het slavernijverleden en zijn 
doorwerkingen samen, weegt deze en houdt ze tegen het licht. Waarom 
weten we over sommige aspecten van het slavernijverleden en zijn door­
werkingen eigenlijk zoveel meer dan over andere?",staat slavernij aandeel praktijken wereldwijd slavernij stand hielden inzicht berouw decennialang proces bewustwording gang gebracht bevorderd activisme herinneringsgemeenschappen voorafgegaan laatste stroomversnelling beland werden tweede kamer juli liefst zes moties ingediend betrekking hadden slavernij verleden betreffende moties opgeroepen excuses bieden slavernijverleden juli nationale herdenkingsdag feestdag erkennen aangenomen motie ceder anderen verzocht onafhankelijk voeren nederlandse slavernijverleden doel inzicht krijgen slavernijverleden doorwerkingen ervan vaststellen betrokkenen uiteenlopende effecten slavernij komen proces maatschappelijke heid koninkrijk nederlanden versterkt staat slavernij nederlandse koloniale slavernijverleden doorwerkingen motie opgenomen teksten laten zien nederlandse staat voorlopers betrokken koloniale slavernij verleden staat stil doorwerking ervan heden boek brengt bestaande kennis slavernijverleden doorwerkingen samen weegt houdt licht waarom weten sommige aspecten slavernijverleden werkingen eigenlijk zoveel,0.3348660458141326,0.38432835950498895,0.31137168012605126,0.38432835950498895,Historical Slavery,0.04946231369085635,low
