filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin,confidence_level
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.106.txt,72ed8b88:00001,4,"Bij het orale geschiedenisonderzoek neemt het gesprek de vorm aan van een 
interview, waarbij de interviewers de vertellers de ruimte geven om over hun 
leven, herinneringen en ervaringen te praten. Het gaat vooral om historische 
thema’s die vaak onderbelicht zijn gebleven. Een punt waar tegenwoordig veel 
aandacht aan wordt besteed door orale historici is de rol van trauma’s in een 
levensverhaal. Naast het vastleggen van onbekende of verwaar­loosde 
herinneringen als bronnen voor de geschiedschrijving, kunnen deze bronnen",orale geschiedenisonderzoek neemt gesprek vorm interview waarbij interviewers vertellers ruimte geven leven herinneringen ervaringen praten gaat vooral historische thema vaak onderbelicht gebleven punt waar tegenwoordig aandacht besteed orale historici rol trauma levensverhaal vastleggen onbekende verwaar loosde herinneringen bronnen geschiedschrijving bronnen,0.19417238174074083,0.15612661847770498,0.16050858320335293,0.19417238174074083,Colonialism,0.03366379853738791,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.107.txt,b86eda48:00001,5,"Het opslaan en digitaal ontsluiten van oraal materiaal stelt deze bronnen veilig 
voor nader onderzoek, herinterpretatie en analyse. Deze bronnen worden 
verifieerbaar voor onderzoekers en kunnen ook in het onderwijs worden 
gebruikt. Ondanks de toenemende belangstelling voor orale geschiedenis om 
de Neder­land­se koloniale geschiedenis bloot te leggen, is er heel veel materiaal 
dat voor onderzoekers en het bredere publiek nog niet toegankelijk is. Rose Mary Allen (1950) is cultureel antropoloog. Ze is buitengewoon 
hoogleraar Cultuur, gemeenschap en geschiedenis aan de Universiteit 
van Curaçao.",opslaan digitaal ontsluiten oraal materiaal stelt bronnen veilig nader onderzoek herinterpretatie analyse bronnen verifieerbaar onderzoekers onderwijs gebruikt ondanks toenemende belangstelling orale geschiedenis neder land se koloniale geschiedenis bloot leggen heel materiaal onderzoekers bredere publiek toegankelijk rose mary allen cultureel antropoloog buitengewoon hoogleraar cultuur gemeenschap geschiedenis universiteit curaçao,0.4172451718470787,0.36836395274848854,0.3990146281988922,0.4172451718470787,Colonialism,0.018230543648186492,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.111.txt,f5813988:00000,10,"— 111 —
Ellen Klinkers
7. Het kronkelige pad  
	
van slavernij naar 
	
	
‘vrije’ arbeid 
De opheffing van de slavenhandel en de slavernij baande de weg voor vrije 
arbeid, maar sloot nieuwe vormen van dwang niet uit. Slavernij, dwang­
arbeid en contractarbeid bestonden in de Nederlandse koloniën soms 
naast elkaar, of volgden elkaar op. Het bestuderen van slavernij in samen­
hang met dwang- en contractarbeid in een koloniale context die dat legiti­
meerde kan bijdragen tot een beter begrip van de transitie van slavernij 
naar vrije arbeid. De verschillen tussen de voormalige Nederlandse koloniën Suriname, 
de Nederlandse Caribische eilanden en Nederlands-Indië zijn enorm wat 
betreft omvang, ligging, bevolking, economie en samenleving. Het effect 
van de afschaffing van slavernij, het ontstaan en voortbestaan van dwang- 
en contractarbeid in de Nederlandse koloniën kan daarom alleen in hoofd­
lijnen worden besproken. Een grote gemene deler was dat de economieën, 
en daarmee ook de inzet van arbeid, grotendeels in dienst stonden van de 
koloniale machthebbers, die arbeid legitimeerden en controleerden. ◼◼ ◼◼  Het verbod op de trans-Atlantische slavenhandel
In 1845 voer Francis Meynell, een Britse luitenant van de Royal Navy, op 
het marineschip hms Albatross voor de kust van West-Afrika. Hij was op 
weg om de slavenhandel te bestrijden. Op 1 maart van dat jaar overmees­
terde de bemanning van de Albatross het Spaanse schip Albanez, met meer 
dan zevenhonderd slaafgemaakten aan boord.",ellen klinkers kronkelige pad slavernij vrije arbeid opheffing slavenhandel slavernij baande weg vrije arbeid sloot nieuwe vormen dwang slavernij dwang arbeid contractarbeid bestonden nederlandse koloniën soms elkaar volgden elkaar bestuderen slavernij samen hang dwang contractarbeid koloniale context legiti meerde bijdragen beter begrip transitie slavernij vrije arbeid verschillen voormalige nederlandse koloniën suriname nederlandse caribische eilanden nederlands indië enorm betreft omvang ligging bevolking economie samenleving effect afschaffing slavernij ontstaan voortbestaan dwang contractarbeid nederlandse koloniën daarom alleen hoofd lijnen besproken grote gemene deler economieën daarmee inzet arbeid grotendeels dienst stonden koloniale machthebbers arbeid legitimeerden controleerden verbod trans atlantische slavenhandel voer francis meynell britse luitenant royal navy marineschip hms albatross kust west afrika weg slavenhandel bestrijden maart overmees terde bemanning albatross spaanse schip albanez zevenhonderd slaafgemaakten boord,0.3521519988174868,0.3690780782833764,0.3022641190055039,0.3690780782833764,Historical Slavery,0.016926079465889587,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.113.txt,c3e0096d:00001,5,"Aan voeding en levensomstandig­
heden werden minimumeisen gesteld, het ongelimiteerde straffen werd 
aan banden gelegd, verkoop of verplaatsing van slaafgemaakten werd 
bemoeilijkt en kerstening aangemoedigd. Op Curaçao was bekering tot 
het katholicisme overigens al in de achttiende eeuw begonnen, in tegen­
stelling tot Suriname, waar de protestante Herrnhutters al enkele decen­
nia voor de afschaffing van de slavernij op de plantages werden toegelaten. Het zou het voortbestaan van in slavernij gevormde Afro-Amerikaanse 
religies, talen en culturen in Suriname en op de eilanden niet bedreigen. Deze maatregelen werden in Suriname genomen in de hoop de bevol­
kingsafname af te remmen. In zowel Suriname als op Curaçao hadden ze 
tot doel om opstanden te voorkomen en uiteindelijk, na de afschaffing van 
de slavernij, een op Europese waarden gebaseerde cultuur en economie 
met bijbehorend arbeidsethos te bewerkstelligen.",voeding levensomstandig heden werden minimumeisen gesteld ongelimiteerde straffen banden gelegd verkoop verplaatsing slaafgemaakten bemoeilijkt kerstening aangemoedigd curaçao bekering katholicisme overigens achttiende eeuw begonnen stelling suriname waar protestante herrnhutters enkele decen nia afschaffing slavernij plantages werden toegelaten voortbestaan slavernij gevormde afro amerikaanse religies talen culturen suriname eilanden bedreigen maatregelen werden suriname genomen hoop bevol kingsafname af remmen zowel suriname curaçao hadden doel opstanden voorkomen uiteindelijk afschaffing slavernij europese waarden gebaseerde cultuur economie bijbehorend arbeidsethos bewerkstelligen,0.2885844086776637,0.3743312998252092,0.36330054663964423,0.3743312998252092,Historical Slavery,0.011030753185564957,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.114.txt,54a124ec:00000,9,"— 114 —
— STAAT EN SLAVERNIJ —
◼◼ ◼◼  De afschaffing van de slavernij
In Nederlands-Indië kwam op 1 januari 1860 formeel een einde aan de 
­slavernij. Recent onderzoek heeft aan het licht gebracht hoe omvangrijk 
en diepgeworteld de slavernij in Nederlands-Indië was. De Verenigde 
Oost-Indische Compagnie (voc) bezat en verhandelde daar al slaafge­
maakten sinds het begin van de zeventiende eeuw. Dat gebeurde op zeer 
grote schaal. De slaafgemaakten kwamen uit Oost-Afrika en verschillende 
landen in Azië. Ze werden ingezet in huishoudens, mijnen, werkplaatsen 
en bij het bouwen van militaire forten.3
Na de afschaffing van de slavernij ontving een klein deel van de eigena­
ren op Java een schadeloosstelling voor hun verloren menselijk ‘bezit’. Buiten Java was dat minder het geval, maar kwam er ondanks het verbod 
ook niet direct een einde aan de slavernij; die werd oogluikend toegestaan, 
onder andere in de vorm van ‘schuldslaven’ (het afbetalen van een schuld 
door middel van arbeid). Naast slavernij kwamen in Nederlands-Indië 
andere vormen van dwang voor die daar na de afschaffing van de slavernij 
bleven bestaan. Ten behoeve van het in 1830 ingevoerde cultuurstelsel 
moesten ­boeren een deel van hun grond gebruiken voor exportproducten,",staat slavernij afschaffing slavernij nederlands indië kwam januari formeel einde slavernij recent onderzoek licht gebracht omvangrijk diepgeworteld slavernij nederlands indië verenigde oost indische compagnie voc bezat verhandelde slaafge maakten begin zeventiende eeuw gebeurde zeer grote schaal slaafgemaakten kwamen oost afrika verschillende landen azië werden ingezet huishoudens mijnen werkplaatsen bouwen militaire forten afschaffing slavernij ontving klein deel eigena ren java schadeloosstelling verloren menselijk bezit java geval kwam ondanks verbod direct einde slavernij oogluikend toegestaan vorm schuldslaven afbetalen schuld middel arbeid slavernij kwamen nederlands indië vormen dwang afschaffing slavernij bleven bestaan ten behoeve ingevoerde cultuurstelsel moesten boeren deel grond gebruiken exportproducten,0.378809916274679,0.3931330166236525,0.313628312238776,0.3931330166236525,Historical Slavery,0.014323100348973494,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.12.txt,9bdc5170:00000,10,"— 12 —
— STAAT EN SLAVERNIJ —
aan voor haar aandeel in de praktijken die wereldwijd de slavernij in 
stand hielden. Aan dat inzicht en dat berouw is een decennialang proces van 
­bewustwording – op gang gebracht en bevorderd door activisme van 
­herinneringsgemeenschappen – voorafgegaan. Dit is de laatste jaren in 
een stroomversnelling beland. Zo werden in de Tweede Kamer op 8 juli 
2021 maar liefst zes moties ingediend die betrekking hadden op het 
slavernij­verleden. In de betreffende moties werd onder meer opgeroepen 
om excuses aan te bieden voor het slavernijverleden en 1 juli als nationale 
herdenkingsdag en feestdag te erkennen. In een aangenomen motie van 
Don Ceder en anderen werd verzocht om een onafhankelijk onderzoek uit 
te voeren naar het Nederlandse slavernijverleden. Het doel: inzicht krijgen 
in het slavernijverleden en de doorwerkingen ervan (‘wat’), vaststellen wie 
de betrokkenen waren (‘wie’) en welke uiteenlopende effecten slavernij 
had (‘hoe’) om zo ‘te komen tot een proces dat de maatschappelijke een­
heid binnen het Koninkrijk der Nederlanden versterkt’.1  Staat en slavernij: 
het Nederlandse koloniale slavernijverleden en zijn doorwerkingen is het resultaat 
van deze motie. De hier opgenomen teksten laten zien hoe de Nederlandse 
staat en zijn voorlopers betrokken waren bij het koloniale slavernij­
verleden en staat stil bij de doorwerking ervan in het heden. Dit boek brengt de bestaande kennis van het slavernijverleden en zijn 
doorwerkingen samen, weegt deze en houdt ze tegen het licht. Waarom 
weten we over sommige aspecten van het slavernijverleden en zijn door­
werkingen eigenlijk zoveel meer dan over andere?",staat slavernij aandeel praktijken wereldwijd slavernij stand hielden inzicht berouw decennialang proces bewustwording gang gebracht bevorderd activisme herinneringsgemeenschappen voorafgegaan laatste stroomversnelling beland werden tweede kamer juli liefst zes moties ingediend betrekking hadden slavernij verleden betreffende moties opgeroepen excuses bieden slavernijverleden juli nationale herdenkingsdag feestdag erkennen aangenomen motie ceder anderen verzocht onafhankelijk onderzoek voeren nederlandse slavernijverleden doel inzicht krijgen slavernijverleden doorwerkingen ervan vaststellen betrokkenen uiteenlopende effecten slavernij komen proces maatschappelijke heid koninkrijk nederlanden versterkt staat slavernij nederlandse koloniale slavernijverleden doorwerkingen resultaat motie opgenomen teksten laten zien nederlandse staat voorlopers betrokken koloniale slavernij verleden staat stil doorwerking ervan heden boek brengt bestaande kennis slavernijverleden doorwerkingen samen weegt houdt licht waarom weten sommige aspecten slavernijverleden werkingen eigenlijk zoveel,0.32290809674618753,0.34289962906756893,0.31239990274825685,0.34289962906756893,Historical Slavery,0.0199915323213814,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.12.txt,9bdc5170:00001,7,"Dit boek wil niet alleen 
zichtbaar maken wat we weten, maar ook hoe die kennis is gevormd, en 
wat dus relevante vervolgvragen en onderzoeksonderwerpen zijn om tot 
een beter inzicht te komen in het Nederlandse koloniale slavernijverleden. Staat en slavernij verkent waar Nederlandse koloniale betrokkenheid bij 
­slavernij en slavenhandel bestond, van het Atlantisch gebied, de Indone­
sische archipel en de Indische Oceaan tot in Nederland zelf. Slavernij 
kwam in grote delen van het Nederlandse koloniale rijk voor, en over een 
zeer lange periode. Door deze gebieden en verschillende periodes samen 
te onderzoeken worden de overeenkomsten en verschillen duidelijk. Ook 
zorgt deze aanpak ervoor dat verbindingen en uitwisselingen in geografie 
en doorwerkingen in de tijd zichtbaar worden. Dit boek biedt dus nog niet 
de veelgevraagde nieuwe en fundamentele vervolgonderzoeken die nodig 
zijn voor de bestudering van de verschillende aspecten van het Nederland­
se koloniale slavernijverleden en de doorwerkingen daarvan. Daar is meer",boek alleen zichtbaar maken weten kennis gevormd relevante vervolgvragen onderzoeksonderwerpen beter inzicht komen nederlandse koloniale slavernijverleden staat slavernij verkent waar nederlandse koloniale betrokkenheid slavernij slavenhandel bestond atlantisch gebied indone sische archipel indische oceaan nederland slavernij kwam grote delen nederlandse koloniale rijk zeer lange periode gebieden verschillende periodes samen onderzoeken overeenkomsten verschillen duidelijk zorgt aanpak ervoor verbindingen uitwisselingen geografie doorwerkingen tijd zichtbaar boek biedt veelgevraagde nieuwe fundamentele vervolgonderzoeken nodig bestudering verschillende aspecten nederland se koloniale slavernijverleden doorwerkingen daarvan,0.29003239765173816,0.287750808805295,0.2711841828851386,0.29003239765173816,Colonialism,0.002281588846443139,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.120.txt,bb3ea59c:00000,10,"— 120 —
— STAAT EN SLAVERNIJ —
­herdefiniëring van de sociale grenzen na de afschaffing van de slavernij. Zoals ­historicus Frederick Cooper en antropoloog Ann Stoler stellen in 
hun ­analyse van koloniale samenlevingen was het ‘anders zijn’ van de 
gekoloniseerden geen vaststaand gegeven, maar moest dat voortdurend 
worden herbevestigd. Een wit korps marechaussee representeerde de 
koloniale staat en symboliseerde het ongebroken gezag van de witte kolo­
niale bevolking na de afschaffing van de slavernij.10 Het in stand houden 
van twee politiekorpsen, van elkaar gescheiden op basis van huidskleur, 
was in de praktijk op den duur een onhoudbare situatie, zodat beide korp­
sen in 1895 werden samengevoegd tot het korps gewapende politie, waar­
van de leden al snel voornamelijk bestonden uit mannen van creoolse 
afkomst. Historicus Michael Rothberg introduceert het begrip the implicated 
­subject (de medeplichtige ondergeschikte) ten aanzien van mensen die 
­verbonden zijn aan of deel uitmaken van een instituut als de politie, maar 
geen invloed hebben op dat systeem.11 Hoe ver draagt de medeverantwoor­
delijkheid van het individu voor de organisatie die hij dient? De politie in 
de Nederlandse koloniën kreeg gestalte in een ambivalente context van 
behoudzucht en verandering. Men zag steeds beter de waarde van de loka­
le agent met kennis van land, taal en mensen, maar tegelijkertijd kreeg het 
lokaal politiepersoneel nooit het volledige vertrouwen en werd het leger 
als loyale bondgenoot van de koloniale staat achter de hand gehouden. Terwijl hij werd onderbetaald en gewantrouwd en nauwelijks carrière­
mogelijkheden had, werd de lokale politieman bovendien geconfronteerd 
met een systeem van racisme en uitsluiting – dat hij door zijn werk zelf 
mede in stand hield. Dat laatste laat vooral duidelijk de gelaagdheid zien 
van een koloniale staat in transitie en het toont tevens hoe kronkelig het 
pad naar vrije arbeid was. ◼◼ ◼◼  Verder onderzoek
Om de transitie van slavernij naar vrije arbeid in de koloniën te begrijpen, 
zou het zinvol zijn deze in samenhang met andere vormen van onvrije 
arbeid te bestuderen. Hoe kon vrije arbeid zich ontwikkelen in een 
­omgeving waar onvrije arbeid de standaard was?",staat slavernij herdefiniëring sociale grenzen afschaffing slavernij historicus frederick cooper antropoloog ann stoler stellen analyse koloniale samenlevingen anders gekoloniseerden vaststaand gegeven moest voortdurend herbevestigd wit korps marechaussee representeerde koloniale staat symboliseerde ongebroken gezag witte kolo niale bevolking afschaffing slavernij stand houden twee politiekorpsen elkaar gescheiden basis huidskleur praktijk den duur onhoudbare situatie zodat beide korp sen werden samengevoegd korps gewapende politie waar leden snel voornamelijk bestonden mannen creoolse afkomst historicus michael rothberg introduceert begrip implicated subject medeplichtige ondergeschikte ten aanzien mensen verbonden deel uitmaken instituut politie invloed systeem ver draagt medeverantwoor delijkheid individu organisatie dient politie nederlandse koloniën kreeg gestalte ambivalente context behoudzucht verandering zag steeds beter waarde loka le agent kennis land taal mensen tegelijkertijd kreeg lokaal politiepersoneel nooit volledige vertrouwen leger loyale bondgenoot koloniale staat hand gehouden terwijl onderbetaald gewantrouwd nauwelijks carrière mogelijkheden lokale politieman bovendien geconfronteerd systeem racisme uitsluiting werk mede stand hield laatste laat vooral duidelijk gelaagdheid zien koloniale staat transitie toont tevens kronkelig pad vrije arbeid verder onderzoek transitie slavernij vrije arbeid koloniën begrijpen zinvol samenhang vormen onvrije arbeid bestuderen vrije arbeid ontwikkelen omgeving waar onvrije arbeid standaard,0.39329378063970766,0.3051412820440808,0.3815326517868459,0.39329378063970766,Colonialism,0.011761128852861735,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.122.txt,5f30609f:00001,5,"In Zuid-Afrika zijn onder meer wiskundige analyses gemaakt van het menselijk 
skelet, biomoleculaire analyses gericht op het bestuderen van volksverhuizingen 
en studies van rotstekeningen gemaakt door ontsnapte slaafgemaakten die een 
guerrillaverzet voerden. Inmiddels is er in Indonesië ook enig archeologisch werk 
verricht, waaronder een landschaps­studie naar sociale controle op een plantage 
op de Banda-eilanden.1
Dit soort archeologisch onderzoek biedt een verrassende inkijk in de levens 
van slaafgemaakten, die uit andere bronnen vaak niet voorhanden is. Toch zijn er 
ook tekortkomingen. Die hebben vooral te maken met de (neo)koloniale aspecten 
van een discipline die vaak geen rekening houdt met lokale afstammelingen en 
oorspronkelijke gemeenschappen. Op Sint-Eustatius bijvoor­beeld werden in 2021",zuid afrika wiskundige analyses gemaakt menselijk skelet biomoleculaire analyses gericht bestuderen volksverhuizingen studies rotstekeningen gemaakt ontsnapte slaafgemaakten guerrillaverzet voerden inmiddels indonesië enig archeologisch werk verricht waaronder landschaps studie sociale controle plantage banda eilanden soort archeologisch onderzoek biedt verrassende inkijk levens slaafgemaakten bronnen vaak voorhanden tekortkomingen vooral maken neo koloniale aspecten discipline vaak rekening houdt lokale afstammelingen oorspronkelijke gemeenschappen sint eustatius bijvoor beeld werden,0.33010399660529605,0.32748956519888933,0.25104978966807545,0.33010399660529605,Colonialism,0.0026144314064067142,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.123.txt,fe9ab2ea:00000,10,"— 123 —
bij een opgraving op Golden Rock Plantation zonder over­leg met de lokale 
gemeen­schap de overblijfselen van zo’n zeventig mensen opgegraven. Na 
klachten worden er nu wijzigingen doorgevoerd in het erfgoed­beheer op het 
eiland om ervoor te zorgen dat dit niet opnieuw gebeurt. Een andere uitdaging 
voor de archeologie van het Nederlandse slavernijerfgoed is de conservering 
van voor­werpen in warme, vochtige klimaten, waar archeo­lo­gische overblijfselen 
wellicht minder compleet bewaard zijn dan elders, en na opgraving sneller 
vergaan. Gelukkig zijn er een aantal strategieën ontwikkeld die overleg met, en betrok­
ken­heid van, de lokale gemeenschap stimuleren, zoals de richtlijnen voor het 
betrekken van afstammelingen die is ontwikkeld door het African American 
Cultural Heritage Action Fund van de National Trust for Historic Preservation en 
James Madison’s Montpelier in de VS. De opgraving in de jaren tachtig op de 
Afrikaanse begraafplaats in New York wordt vaak genoemd als een best practice 
die werd toegepast na openbare klachten. Binnen de Nederlandse koloniale 
context zijn er ook lokale initiatieven om de verhoudingen tussen archeologen, 
overheid en gemeenschap te herstructureren. Zo hebben de Sint-Eustatius 
Afrikan Burial Ground Alliance, de Statia Heritage Research Commis­sion en de 
Statia Cultural Heritage Implementation Committee gewerkt aan erfgoed­kwesties 
die voortkwamen uit de opgraving bij Golden Rock Plantation in 2021. Actievoerders uit de gemeenschap en jonge wetenschappers lopen vaak voorop 
bij het veranderen van de houding van archeologen.2
Ten slotte komen er in de archeologie voortdurend nieuwe technologische 
mogelijkheden bij die ook nuttig zouden kunnen zijn voor het onderzoek naar de 
Nederlandse koloniale slavernij. Bijvoorbeeld de extractie van DNA uit een pijp­
steel in Maryland (VS); verbeterde karteringsmethoden; en de identificatie van 
ziekte-eiwitten in tandsteen. Daarnaast valt er veel te verwachten van samen­
werking tussen historici en archeologen, waardoor grondiger en genuanceerd 
onderzoek gedaan kan worden.",opgraving golden rock plantation leg lokale gemeen schap overblijfselen n zeventig mensen opgegraven klachten wijzigingen doorgevoerd erfgoed beheer eiland ervoor zorgen opnieuw gebeurt uitdaging archeologie nederlandse slavernijerfgoed conservering werpen warme vochtige klimaten waar archeo lo gische overblijfselen wellicht compleet bewaard elders opgraving sneller vergaan gelukkig aantal strategieën ontwikkeld overleg betrok ken heid lokale gemeenschap stimuleren richtlijnen betrekken afstammelingen ontwikkeld african american cultural heritage action fund national trust historic preservation james madison montpelier vs opgraving tachtig afrikaanse begraafplaats new york vaak genoemd best practice toegepast openbare klachten nederlandse koloniale context lokale initiatieven verhoudingen archeologen overheid gemeenschap herstructureren sint eustatius afrikan burial ground alliance statia heritage research commis sion statia cultural heritage implementation committee gewerkt erfgoed kwesties voortkwamen opgraving golden rock plantation actievoerders gemeenschap jonge wetenschappers lopen vaak voorop veranderen houding archeologen ten slotte komen archeologie voortdurend nieuwe technologische mogelijkheden nuttig zouden onderzoek nederlandse koloniale slavernij bijvoorbeeld extractie dna pijp steel maryland vs verbeterde karteringsmethoden identificatie ziekte eiwitten tandsteen daarnaast valt verwachten samen werking historici archeologen waardoor grondiger genuanceerd onderzoek gedaan,0.4396331032003085,0.42718349998375277,0.2523266760829333,0.4396331032003085,Colonialism,0.012449603216555749,none
