filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned
beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023.2.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023\beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023.2.txt,beleidsnotas,2023,0,onz referentie datum volgnummer nam bijzonder uitker,,0.03779644730092272,"[0.010267677319641367, 0.0, 0.018855373156623334, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[False, False, False, False, False, False]"
beslisnota-bij-kamerbrief-jaarplan-2023-kw-carib.2.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-jaarplan-2023-kw-carib\beslisnota-bij-kamerbrief-jaarplan-2023-kw-carib.2.txt,beleidsnotas,2023,0,informatie open gemaakt person steller afgeschermd verband bescherm person levenssfer,Cultuur_en_sport|criminaliteit,0.08660254037844388,"[0.0, 0.0, 0.0527557553583052, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[False, True, True, False, False, False]"
beslisnota-bij-antwoorden-op-kamervragen-over-presentatie-eilandsraadslid-de-heer-koos-sneek.1.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-antwoorden-op-kamervragen-over-presentatie-eilandsraadslid-de-heer-koos-sneek\beslisnota-bij-antwoorden-op-kamervragen-over-presentatie-eilandsraadslid-de-heer-koos-sneek.1.txt,beleidsnotas,2023,0,staatssecretaris koninkrijksrelaties dgkr ter besluitvorm nota actief open onz referentie datum opgesteld samengewerkt szw def beantwoord eerst kamer presentatie eilandsraadslid snek aanleid vond plat nieuwspoort den hag bijeenkomst gesprok kos snek lid eilandsrad led partij fractie presentatie getiteld gelijkwaard ord gesteld vast koninkrijksrelaties korel eerst kamer teneind hierover enkel stell geadviseerd besluit geadviseerd stemm beantwoord kamervrag kamerbrief onderteken verzend eerst kamer kern gan armoedebestrijd mogelijk gevolg verhog minimumlon bedrijfslev beantwoord afgestemd social zak werkgeleg gat reisbeweg beantwoord afgestemd konink marechaussee defensie volgnummer nam informatie brief beantwoord kamervrag ter onderteken kamervrag ter info presentatie snek ter info interexpo caribbean organiseert congress handelsmissies focus bevorder zakenverker curaçao aruba maart congres congres titel gelijkwaard koninkrijk,,0.11669199319831564,"[0.11360465788627556, 0.006819584853996848, 0.03743165163033872, 0.004538295401825472, 0.0, 0.008306652559171708]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[False, False, False, False, False, False]"
beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.2.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.2.txt,beleidsnotas,2023,0,politiek belangrijk verdrag datum verkiez led europes parlement verorden binnenland zak koninkrijksrelaties onz referentie rad europa kader verdrag inzak kunstmat intelligentie mensenrecht democratie rechtsstat binnenland zak koninkrijksrelaties mercosur associatieakkoord buitenland buitenland handel ontwikkelingssamenwerk china investeringsakkoord buitenland buitenland handel ontwikkelingssamenwerk partnerschapsovereenkomst afrika gebied still oceaan buitenland buitenland handel ontwikkelingssamenwerk toetred evrm buitenland zak exploitatie grensoverschrijd aardgasveld noordzee economisch zak klimat oeso herzien belast multinational financien multiateraai verdrag inzak rechtshulp uitlever international misdrijv mvruim justitie internationaa volksgezondheicl welzijn sport wijzig verdrag inzak energiehandvest vermeld iijst ontwerpverdrag achtergrondinformatie vanweg voornem verdrag inzak energiehandvest zegg kamerstuk aanbiedingsbriev ter ondeiteken lijst nieuw ontwerpverdrag stavaza strekking ervan lijst ontwerpverdrag stavaza achtergrondinforrnatie politiek belangrijk verdrag,Bestuur en rechten|gezondheidszorg|onderwijs,0.09764168323561791,"[0.03597802297494108, 0.0, 0.02409680811603836, 0.013360378858661539, 0.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[True, False, False, True, True, False]"
beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023.1.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023\beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023.1.txt,beleidsnotas,2023,0,staatssecretaris bzk dgkr ter onderteken nota actief open onz referentie datum opgesteld samengewerkt irf dgvb irf dgvb ezk ienw jenv lnv ocw szw vws bijzonder uitker aanleid grond wet financien open licham wet finbes bzk financien verplicht uiter derd woensdag bijzonder uitker publicer daarvor lopend begrot beschik bedrag geadviseerd besluit verzocht stemm bijgaand kamerbrief waarin opgenom onderteken verstuurt brief med namen financien kern grond wet finbes afzonder verantwoord financiel open licham verstrek voorwaard vorm bijzonder uitker ten behoev bepaald tak bijzonder uitker geldt tegenstell vrij uitker bepaald verstrekt kamerbrief opgenom bijzonder uitker toegek begrot volgend opgenom inclusief totaalbedrag per departement respectiev per open licham kamerbrief samensprak betrok departement opgesteld afgestemd fez irf brief parallel voorgelegd financien eventueel leid beperkt redactionel aanpass informatie open gemaakt open gemaakt versie nota persoonsgegeven ambtenar geanonimiseerd,Cultuur_en_sport,0.11375002461695742,"[0.05073232114204879, 0.0012893645857307721, 0.048261034488583834, 0.0, 0.000957585476838083, 0.08408893834421984]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[False, True, False, False, False, False]"
beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed.2.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed\beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed.2.txt,beleidsnotas,2023,0,energiebespar isd subsidieregel verduurzam veren eigenar svve aangepast toegankelijker huiseigenar monument verduurzam erfgoed leefomgev bestur afsprak wederopbouwgebied evaluer relatie bescherm beschermd dorpsgezicht waardevoll gebied komend zet werelderfgoednominaties koninkrijk plantages west curaçao marin park curaçao netherland fund trust werelderfgoedcentrum unesco parijs voort zet period archeologie gesprek bedrijv over gan situ behoud aanvull regelgev noodzak rce verkenn wijz gelijkvorm eis deponer bevorderd nader metaaldetectie roerend erfgoed samensprak sector nieuw beleidslijn gebied mobiel erfgoed stell waarin duurzaamheidsopgav hoeverr passender beschermingsbeleid kom betrok verder will volgend wijz besluitenlijst procedurevergader vast cultur wetenschap donderdag blek kamercommissie nader informatie wild afwacht alvoren beleidsreactie advies collectie wild agender volgen medewerker kamercontact ging hierbij beschermingscriteria nieuw vast gan hanter eerder brief aangegev eind kamer informeert zitting zull nem beschermwaard cultuurgoeder voorligg brief geeft updat beschermingscriteria informatie open gemaakt,Bestuur en rechten,0.08642416214502247,"[0.07912308442260467, 0.011487831633902663, 0.048495440127452556, 0.013444151785367061, 0.0004852191265686542, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, False, False, False, False, False]"
beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.1.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.1.txt,beleidsnotas,2023,0,buitenland zak ter besliss datum onz referentie bescherm persoonhijk ievenssfer opgesteld via kopie bescherm person levenssfer afgestemd scherming persoonhijk levenssf bescherm person levenssfer nota parlementair verdrag waarover onderhandeld peildatum aanieid ingevolg rijkswet goedkeur bekendmak verdrag ieder kwartal onderhandel zijnd verdrag ward aangebod stat aruba curaçao maart geadviseerd besluit akkoord aanbied parlement kwartaaloverzicht verdrag waarover onderhandeld aanbiedingsbriev ter begeleid list gan hierbij ter teken toe kernpunt leder kwartal ontvangt parlement grond rijkswet goedkeur bekendmak verctrag overzicht verdrag waarover onderhandel open hierbij treft verdrag onderhandel nieuw lijst peildatum stan vergelek vorig lijst peildatum lijst lust bevat nieuw verdrag voorbereid aangevuld informatie strekking ervan daarnaast treft verdrag waarover onderhandeld inclusief nieuw verdrag lijst peildatum toe tichtin ontwerpverdrag gegroepeerd per departement per per land verdrag vast referentienummer total verdrag vermeld eind lijst lijst tien ontwerpverdrag sterretj aangemerkt politiek belangrijk politiek belangrujk verdrag parlement volled mogelujk geinformeerd verlop onderhandel reken houdend noodzak vertrouw verdragspartner nota achtergrondinformatue verdrag gevoegd,,0.06218743352054218,"[0.027689457800533415, 0.0, 0.02922081866990876, 0.0017867842794986525, 0.00028069666813519613, 0.0040662118756233465]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[False, False, False, False, False, False]"
beslisnota-bij-kamerbrief-jaarplan-2023-kw-carib.1.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-jaarplan-2023-kw-carib\beslisnota-bij-kamerbrief-jaarplan-2023-kw-carib.1.txt,beleidsnotas,2023,0,aanleid behandel jaarplan kustwacht koninkrijk nederland gebied stat geagendeerd rijksministerrad aanvaard document nadien verzond kamer geadviseerd besluit gevraagd akkoord gan aanbied jaarplan kustwacht koninkrijk nederland gebied begeleid kamerbrief aanbiedingsformulier rmr kernpunt geeft kustwacht gestalt ingezet reorganisatietraject lang termijn uitgangspunt personel groei vindt plat kader uitvoer gericht versterk grenstoezicht voortvloeit overeengekom landspakket intensiver inzet kustwacht erop gericht gradueel groei inzet multidisciplinair samenwerk bewerkstell kmar douan landsdienst verbeterd grip maritiem gren financiel overweg hdfc irf akkoord voorligg documentatie juridisch overweg vervaard jaarplan verplicht rijkswet kustwacht communicatie dco bereidt kort nieuwsbericht via rvd aflop rmr verspreid teven nieuwsbericht geplaatst over subkopjes optionel presidium kustwachtcommissie belast afstemm hoofdlijn beher middel kustwacht kustwachtcommissie bereidt basis daarvan beleidsplan operationel jaarplan begrot jaarverslag jaarlijk financiel verantwoord kustwacht betrekt hierbij kustwacht betrok ministeries vier land jaarplan presidiumverband staffing goed interdepartemental overleg overleg land stand gekom presidium jaarplan goedgekeurd behandel ambtelijk voorportal ackr verwacht problem oplever ter besliss mindef dgb afgestemd djz cds hdfc afschrift stas nota datum onz referentie opgesteld,Bestuur en rechten|gezondheidszorg,0.11867816581938531,"[0.09425868550477517, 0.057898509915731686, 0.022302932492243244, 0.022385526932474895, 0.0003481920139811033, 0.03775668018336294]","[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[True, False, False, True, False, False]"
beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed.1.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed\beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed.1.txt,beleidsnotas,2023,0,ter onderteken scm aanbied beleidsreactie beleidsdoorlicht erfgoed aanleid hierbij ontvangt beleidsreactie beleidsdoorlicht erfgoed vanweg inhoud samenhang belang beleidsreactie tegelijk verkenn financier monumentenzorg zowel eerst twed kamer aanbiedt briev uiter verzond geagendeerd commissiedebat erfgoed geadviseerd besluit akkoord verzend bijgaand brief tegelijk verkenn financier monumentenzorg eerst twed kamer kernpunt beleidsreactie reageert beleidsdoorlicht erfgoed geintegreerd bestaand beleidsdoorlicht erfgoed doorlicht erfgoedwet erfgoedbalan ter voorbereid beleidsreactie diver veldpartij gesprok zie bijgevoegd briev per thema geeft hierover zegt aanleid gesprek veld hierop verder gat kondigt volgend acties erfgoedwet kamer wenselijk wijzig bied doelmat doeltreff toekomst beleidsbriev beleidstheorie waarom denk gat werk uitgebreider beschrijv ten aanzien versterk capaciteit deskund terrein erfgoed gemeent kondigt ieder provincie bijeenkomst kom inventariser gemeent best geholp komt richtinggev ambitiescenario gat ontwikkel aanpak erfgoed bred archeologie gebouwd groen landschap leefomgev aanpak beleidsdoorlicht gesprek gan veld kom verbeterd aanpak volgend beleidsdoorlicht erfgoed gebouwd groen erfgoed partner verkenn meest bijzonder kerkelijk interieur behoud ministeries ezk bzk bezien wijz investeringssubsidie duurzam energie erfgoed kunst datum referentie beleidsreactie beleidsdoorlicht erfgoed intern ocw afgestemd menc rce fez wjz ioe interdepartmental afgestemd bzk ezk fin persoonsgegev persoonsgegev persoo,Bestuur en rechten|gezondheidszorg|onderwijs,0.08226876614429063,"[0.07514682538842009, 0.03822566939510208, 0.02826598509913394, 0.011792389623585609, 0.0010717529979119497, 0.002505854281585315]","[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[True, False, False, True, True, False]"
beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.3.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.3.txt,beleidsnotas,2023,0,achtergrondinformatie politiek belangrijk ontwerpverdrag peildatum bevat ontwerpverdrag parlementair ontwerplijst politiek belangrijk gemarkeerd verdrag waarin vanuit parlement interes bestat waarover parlement gecorrespondeerd led europes parlement hierna verorden bzk akt betreff verkiez vertegenwoordiger middel rechtstrek algemen verkiez meerder ker gewijzigd aanleid huidig onderhandel rad hierna rad herzien akt vormt voorstel democratisch dimensie verkiez led versterk hierbij betrok kiezer vergrot uiteind rad voorstel vast stell eenpar stemm goedkeur krijg waarna inwerkingtred goedkeur overeenkomst eig national procedures nodig raadsverband gesprek gestart kiesakt onderhandel sted geintervenieerd conform kabinetsstandpunt debat twed kamer hierna moment onduid wanner definitief besluit initiatiefvoorstel verwacht rad onwaarschijn overeenstemm bereikt voorafgaand verkiez rad europa hierna rye kader verdrag inzak kunstmat intelligentie mensenrecht democratie rechtsstat bzk kader verdrag stelt fundamentel principes regel vast ervor zorg ontwerp ontwikkel toepass kunstmat intelligentie system hierna overeenstemm mensenrecht democratie rechtsstat toepassingsgebied omvat zowel privat aanbieder gebruiker voorstel bepal nem bepaald fundamentel beginsel waaronder procedurel waarborg recht toepass zoud ongeacht risiconiveau onderhandel verdrag vind plat comit kunstmat intelligentie cat voorzitter secretariaat cat concepttekst verdrag opgesteld basis vormt verder onderhandel lidstat rye observer states canada verenigd stat japan gezien overlap verdrag gebied geword mandat europes hierna exciusief onderhandelingsmandat geeft exciusiev vall europes unie namelijk exciusief bevoegd international overeenkomst sluit wanner sluiting gemeenschapp aantast strekking daarvan,Bestuur en rechten|gezondheidszorg,0.08186312161546414,"[0.07290322768359907, 0.013517490679072137, 0.03431041426042346, 0.018817349298587537, 0.00047550823420867906, 0.0038528606824142107]","[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[True, False, False, True, False, False]"
